type,amount,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
CUSTOM_WITHHOLDING_TAX,17.5,52923.0,0.0,7590.52,0.0,0
CUSTOM_WITHHOLDING_TAX,20.0,3090.0,0.0,0.0,73427.85,0
CUSTOM_WITHHOLDING_TAX,4.44,51097.0,45641.5,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,19817.0,10989.62,0.0,0.0,0
CASH_OUT,10000.0,39607.0,0.0,0.0,148444.02,0
CUSTOM_WITHHOLDING_TAX,4.44,1014.0,0.0,31543.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,0.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,0.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,20.0,13761.0,3201.88,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,8.0,254268.38,59863.35,4476468.4,14247328.87,0
PAYMENT,3000.0,59863.35,43341.53,0.0,0.0,0
PAYMENT,5000.0,43341.53,8237.79,0.0,0.0,0
PAYMENT,9000.0,26284.0,0.0,40291.0,431154.83,0
PAYMENT,8000.0,0.0,0.0,0.0,0.0,0
PAYMENT,2000.0,20542.0,159613.58,40078.0,0.0,0
PAYMENT,500.0,30311.0,0.0,197.0,0.0,0
PAYMENT,200.0,79885.0,0.0,3891776.06,3437239.45,0
PAYMENT,2000.0,24732.0,0.0,4123.8,2394540.24,0
PAYMENT,200.0,498779.0,498434.86,0.0,0.0,0
PAYMENT,5000.0,808.0,0.0,0.0,0.0,0
PAYMENT,500.0,35210.0,28727.17,0.0,0.0,0
PAYMENT,500.0,51884.0,49567.61,0.0,0.0,0
PAYMENT,1000.0,22408.0,22258.45,0.0,0.0,0
PAYMENT,1000.0,330811.0,321457.32,0.0,0.0,0
PAYMENT,12000.0,269803.0,263107.99,0.0,0.0,0
PAYMENT,300.0,200562.0,187423.54,0.0,0.0,0
PAYMENT,1000.0,150863.0,144411.13,0.0,0.0,0
PAYMENT,1000.0,22307.0,19683.58,0.0,0.0,0
PAYMENT,1000.0,19683.58,5077.45,0.0,0.0,0
PAYMENT,1000.0,5077.45,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,400.0,0.0,0.0,0.0,0.0,0
PAYMENT,3000.0,0.0,0.0,0.0,0.0,0
PAYMENT,800.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,800.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,380.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,95.0,0.0,0.0,0.0,0.0,0
COMMISSIONING,950.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
PAYMENT,2000.0,715.0,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
PAYMENT,2000.0,101819.98,84125.99,0.0,0.0,0
PAYMENT,10000.0,84125.99,58995.57,0.0,0.0,0
PAYMENT,500.0,58995.57,56612.05,0.0,0.0,0
PAYMENT,1000.0,322376.0,313339.38,0.0,0.0,0
PAYMENT,400.0,881249.4,880676.0,0.0,0.0,0
PAYMENT,1000.0,880676.0,631078.29,576846.58,2122191.07,0
PAYMENT,1000.0,146203.0,122034.94,901.0,0.0,0
PAYMENT,1000.0,61911.0,54432.72,0.0,0.0,0
PAYMENT,500.0,166.0,0.0,347868.55,2076683.64,0
PAYMENT,250.0,38641.0,26167.28,0.0,0.0,0
PAYMENT,1000.0,31466.0,31096.69,0.0,0.0,0
PAYMENT,5000.0,51157.0,47328.77,0.0,0.0,0
PAYMENT,1000.0,407264.7,395313.83,0.0,0.0,0
PAYMENT,1000.0,395313.83,392872.0,0.0,0.0,0
PAYMENT,15000.0,22223.0,22084.75,0.0,0.0,0
PAYMENT,1000.0,22084.75,0.0,20877260.96,21939087.4,0
PAYMENT,2000.0,92968.0,0.0,1077.0,1306261.5,0
PAYMENT,5000.0,161417.0,152476.89,0.0,0.0,0
PAYMENT,1000.0,192.0,0.0,0.0,0.0,0
PAYMENT,1000.0,20265.0,593792.29,104409.0,396394.63,0
PAYMENT,1600.0,1085.0,0.0,0.0,1196871.13,0
PAYMENT,1000.0,84216.0,77238.64,0.0,0.0,0
PAYMENT,5000.0,1618.0,0.0,0.0,0.0,0
PAYMENT,500.0,24431.0,18968.55,0.0,0.0,0
PAYMENT,1000.0,428395.94,422459.39,0.0,0.0,0
PAYMENT,250.0,422459.39,407411.5,0.0,0.0,0
PAYMENT,50.0,100871.0,0.0,0.0,113153.73,0
PAYMENT,200.0,77577.0,62562.7,0.0,0.0,0
PAYMENT,1500.0,1470.0,0.0,0.0,487776.85,0
PAYMENT,1500.0,29595.0,25642.31,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,8.0,11263.0,0.0,0.0,491448.89,0
CUSTOM_WITHHOLDING_TAX,17.5,36088.0,0.0,7569828.66,8663416.6,0
CUSTOM_WITHHOLDING_TAX,27.5,36274.0,123236.99,0.0,470082.93,0
CUSTOM_WITHHOLDING_TAX,22.5,215257.0,0.0,5371421.7,11087190.62,0
CUSTOM_WITHHOLDING_TAX,32.5,21073.0,12385.77,0.0,0.0,0
CASH_OUT,220000.0,19444.81,9818.98,0.0,0.0,1
CUSTOM_WITHHOLDING_TAX,4.44,9818.98,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.0,100206.0,91449.23,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,45.0,91449.23,63658.3,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,14944.0,14530.77,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,728559.71,993429.34,50584.0,0.0,0
CUSTOM_WITHHOLDING_TAX,22.2,993429.34,899516.87,147469.62,65098.05,0
CUSTOM_WITHHOLDING_TAX,17.5,379262.62,0.0,0.0,3806682.25,0
PAYMENT,2000.0,0.0,0.0,1546040.59,4122268.38,0
PAYMENT,1000.0,49683.0,47673.37,0.0,0.0,0
PAYMENT,1500.0,11732.0,0.0,182.0,0.0,0
PAYMENT,1000.0,51072.0,46264.25,0.0,0.0,0
PAYMENT,1000.0,78933.0,77581.33,0.0,0.0,0
PAYMENT,1000.0,77581.33,0.0,1681439.25,2591462.11,0
PAYMENT,1000.0,0.0,0.0,1303218.82,4937135.42,0
PAYMENT,140000.0,0.0,0.0,10092745.23,10813194.63,0
PAYMENT,9000.0,0.0,0.0,347650.0,0.0,0
PAYMENT,1000.0,2055.0,0.0,26280.36,0.0,0
PAYMENT,1500.0,15572.0,509163.94,15176.0,0.0,0
PAYMENT,5000.0,11589.0,5383.7,0.0,0.0,0
PAYMENT,500.0,710622.0,704871.63,0.0,0.0,0
PAYMENT,500.0,84675.0,68609.47,0.0,0.0,0
PAYMENT,300000.0,170.0,0.0,0.0,0.0,1
PAYMENT,1500.0,26229.0,0.0,0.0,98055.06,0
PAYMENT,40000.0,13863.0,12723.43,0.0,0.0,0
PAYMENT,20000.0,14022.0,12204.43,0.0,0.0,0
PAYMENT,500.0,20298.0,16143.79,0.0,0.0,0
PAYMENT,1000.0,7198.0,4065.13,0.0,0.0,0
PAYMENT,500.0,934620.77,723387.06,136737.0,441934.34,0
PAYMENT,5000.0,723387.06,714553.34,0.0,0.0,0
PAYMENT,1000.0,714553.34,714399.19,0.0,0.0,0
PAYMENT,500.0,30799.0,572291.86,0.0,206937.71,0
PAYMENT,2000.0,608.0,0.0,0.0,0.0,0
PAYMENT,500.0,585.0,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,49651.0,255612.45,8651.5,0.0,0
PAYMENT,500.0,48132.0,0.0,2308.0,994391.7,0
PAYMENT,1000.0,10937.0,94109.64,7923.27,0.0,0
PAYMENT,250.0,99116.0,0.0,1700.0,855640.88,0
PAYMENT,13000.0,46692.0,0.0,91089.0,143799.17,0
PAYMENT,1000.0,168279.0,143251.02,0.0,0.0,0
PAYMENT,2000.0,33905.0,0.0,745.0,0.0,0
PAYMENT,300.0,442.0,249402.75,359828.19,84046.97,0
PAYMENT,3000.0,18365.0,0.0,20968.0,62697.87,0
PAYMENT,500.0,0.0,0.0,3205611.37,5810930.82,0
PAYMENT,2000.0,0.0,0.0,1256804.22,6347068.5,0
PAYMENT,1000.0,0.0,0.0,492605.52,6787849.45,0
PAYMENT,1000.0,0.0,0.0,12551060.09,13649019.57,0
PAYMENT,500.0,0.0,0.0,984896.84,1188993.0,0
PAYMENT,400.0,0.0,0.0,1366592.94,3089439.33,0
PAYMENT,200.0,0.0,0.0,7500963.82,7930883.53,0
PAYMENT,1000.0,0.0,0.0,3526441.01,10388904.22,0
PAYMENT,1200.0,0.0,0.0,12603110.04,15505523.11,0
PAYMENT,100.0,0.0,0.0,1742084.28,4605990.97,0
PAYMENT,1000.0,0.0,0.0,8444298.53,14068690.23,0
PAYMENT,140.0,0.0,0.0,1043746.84,2528711.98,0
PAYMENT,1000.0,38978.0,0.0,678748.83,4572011.3,0
PAYMENT,500.0,0.0,0.0,1059148.24,807759.84,0
PAYMENT,1000.0,82654.92,72434.18,0.0,0.0,0
PAYMENT,1000.0,72434.18,60933.3,0.0,0.0,0
PAYMENT,1000.0,202731.0,199410.31,0.0,0.0,0
PAYMENT,2000.0,41858.0,27006.29,0.0,0.0,0
PAYMENT,30000.0,20177.0,0.0,8601.71,742688.69,0
PAYMENT,700.0,0.0,0.0,247634.68,393406.66,0
PAYMENT,2000.0,758540.91,745298.46,0.0,0.0,1
PAYMENT,20000.0,745298.46,960307.44,3116318.87,3232606.04,0
PAYMENT,500.0,960307.44,1301916.73,6720363.15,16532032.16,0
PAYMENT,500.0,1301916.73,1895275.05,759600.16,147988.14,0
PAYMENT,1810.0,1895275.05,2146785.12,735634.72,3060592.01,0
PAYMENT,1000.0,2146785.12,2199820.27,144742.53,59130.14,0
PAYMENT,1000.0,2199820.27,2282190.82,238865.54,461760.23,0
PAYMENT,1200.0,2282190.82,2319049.84,67343.84,42910.72,0
PAYMENT,500.0,2319049.84,2536847.35,339834.57,0.0,0
PAYMENT,1000.0,2536847.35,2613141.8,78703.7,0.0,0
PAYMENT,1000.0,2613141.8,3143001.6,1211338.6,322519.15,0
PAYMENT,1000.0,3143001.6,3416389.1,973094.87,1031613.74,0
PAYMENT,2000.0,3416389.1,3736939.17,349900.25,27043.43,0
PAYMENT,50.0,3736939.17,3901056.06,744554.7,0.0,0
PAYMENT,2000.0,3901056.06,3969291.11,461764.63,479900.59,0
PAYMENT,1000.0,3969291.11,4051141.45,346097.49,105803.76,0
PAYMENT,1500.0,4051141.45,4187635.35,314128.32,136940.68,0
PAYMENT,2000.0,4187635.35,4227022.46,55295.0,0.0,0
PAYMENT,500.0,4227022.46,4301879.47,543192.86,102587.94,0
PAYMENT,1000.0,4301879.47,4323038.09,135284.65,150792.03,0
PAYMENT,2000.0,4323038.09,4341753.75,302378.37,1434633.69,0
PAYMENT,1000.0,4341753.75,4436495.53,99895.73,0.0,0
PAYMENT,500.0,4436495.53,4444680.85,20766.0,0.0,0
PAYMENT,1000.0,4444680.85,4630367.76,674928.13,318323.43,0
PAYMENT,800.0,4630367.76,4716937.84,609325.92,1525464.32,0
PAYMENT,1000.0,4716937.84,5109465.86,1064110.2,1714037.69,0
PAYMENT,1000.0,5109465.86,5400293.89,5420618.13,4324988.42,0
PAYMENT,500.0,5400293.89,5412233.39,164526.0,623377.01,0
PAYMENT,1000.0,5412233.39,5472902.16,8618397.07,14068690.23,0
PAYMENT,2000.0,765843.0,764619.69,0.0,0.0,0
PAYMENT,8000.0,29738.0,384399.02,140677.59,3572459.17,0
PAYMENT,500.0,12718.0,0.0,101367.37,878239.73,0
PAYMENT,2000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,10775.0,1852.28,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,0.0,0.0,61953.01,1686521.23,0
COMMISSIONING,44.4,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,20135.0,0.0,0.0,2040211.46,0
PAYMENT,500.0,0.0,0.0,11704160.31,12588180.96,0
PAYMENT,250000.0,187.0,0.0,0.0,0.0,1
PAYMENT,1000.0,303909.0,0.0,6135.24,6311356.92,0
PAYMENT,2000.0,194753.0,186569.64,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,100656.0,82888.21,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,36.0,146.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,11.0,0.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,0.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,2.22,30706.0,253446.86,158.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,7582.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,2.22,20085.0,0.0,0.0,1949682.33,0
CUSTOM_WITHHOLDING_TAX,2.22,256541.78,244170.77,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,27.5,244170.77,241442.07,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,2.22,241442.07,220666.75,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,8.0,220666.75,208940.85,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,208940.85,181117.7,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,12.0,181117.7,139764.75,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,139764.75,131282.01,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,8.0,131282.01,130197.81,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,130197.81,129691.9,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,390.0,129691.9,119742.93,0.0,0.0,0
CASH_OUT,70000.0,119742.93,101790.16,0.0,0.0,1
CUSTOM_WITHHOLDING_TAX,17.5,101790.16,97585.72,0.0,0.0,0
PAYMENT,500.0,97585.72,92628.61,0.0,0.0,0
PAYMENT,121.0,92628.61,76894.25,0.0,0.0,0
PAYMENT,100.0,76894.25,74872.86,0.0,0.0,0
PAYMENT,200.0,74872.86,48291.23,0.0,0.0,0
PAYMENT,2000.0,63639.0,62904.58,0.0,0.0,0
PAYMENT,1000.0,20630.0,0.0,27534.5,18833.31,0
PAYMENT,2000.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,52213.0,186030.53,10262.0,0.0,0
PAYMENT,1000.0,20781.0,18765.01,0.0,0.0,0
PAYMENT,1000.0,252977.0,238458.75,0.0,0.0,0
PAYMENT,1000.0,155798.0,0.0,276423.93,2096642.77,0
PAYMENT,2000.0,11332.0,7660.76,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,8.88,204132.02,201104.03,0.0,0.0,0
COMMISSIONING,88.8,201104.03,169256.3,0.0,0.0,0
PAYMENT,170.0,169256.3,160864.55,0.0,0.0,0
PAYMENT,1800.0,39162.0,34513.52,0.0,0.0,0
PAYMENT,2000.0,34513.52,10042.93,0.0,0.0,0
PAYMENT,1000.0,10042.93,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,344.0,0.0,0.0,0.0,0
COMMISSIONING,44.4,3700.0,0.0,20151.17,0.0,0
CUSTOM_WITHHOLDING_TAX,2.0,0.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,6.66,9134.0,2038.99,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,2.66,2038.99,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,8.0,57801.0,0.0,303179.45,0.0,0
CUSTOM_WITHHOLDING_TAX,440.0,70530.0,68122.01,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,6.0,0.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,0.0,0.0,522755.84,1525464.32,0
CASH_IN,10000.0,0.0,0.0,1148892.85,3124312.23,0
CUSTOM_WITHHOLDING_TAX,27.5,0.0,0.0,615754.79,1286372.45,0
CUSTOM_WITHHOLDING_TAX,17.5,0.0,0.0,4631146.42,4979930.33,0
CUSTOM_WITHHOLDING_TAX,40.0,0.0,0.0,383703.27,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,0.0,0.0,820153.85,3438487.71,0
CUSTOM_WITHHOLDING_TAX,4.44,0.0,0.0,1188014.53,4439070.28,0
PAYMENT,500.0,0.0,0.0,11221430.05,11835842.92,0
PAYMENT,1000.0,0.0,0.0,20095.0,0.0,0
PAYMENT,1000.0,0.0,0.0,152329.0,388853.85,0
PAYMENT,1000.0,52088.77,0.0,11753.0,437561.96,0
PAYMENT,1000.0,0.0,0.0,4432709.0,8144736.91,0
PAYMENT,2000.0,0.0,0.0,152213.69,159060.37,0
PAYMENT,100.0,813.0,0.0,0.0,0.0,0
PAYMENT,1000.0,56824.0,181318.01,4079327.17,3197038.27,0
PAYMENT,1000.0,181318.01,0.0,464494.42,531628.29,0
PAYMENT,20000.0,1559.0,0.0,0.0,0.0,0
PAYMENT,2000.0,699707.37,685504.58,0.0,0.0,0
PAYMENT,200.0,685504.58,663771.32,0.0,0.0,0
PAYMENT,2800.0,35.0,0.0,0.0,0.0,0
PAYMENT,1000.0,25518.0,23553.55,0.0,0.0,0
PAYMENT,105714.0,35002.0,0.0,30993.0,169830.4,1
PAYMENT,2000.0,200660.19,184046.85,0.0,0.0,0
PAYMENT,195.0,184046.85,176133.45,0.0,0.0,0
PAYMENT,1400.0,214928.0,208711.41,0.0,0.0,0
PAYMENT,500.0,11217.0,3920.13,0.0,0.0,0
PAYMENT,1000.0,10719.0,7817.01,0.0,0.0,0
PAYMENT,1000.0,7817.01,0.0,453570.78,1030696.9,0
PAYMENT,1000.0,0.0,0.0,2115397.51,2984846.84,0
PAYMENT,1000.0,0.0,0.0,626395.52,883141.75,0
PAYMENT,500.0,0.0,0.0,1588806.34,3488994.97,0
PAYMENT,2000.0,0.0,0.0,3514767.26,7364724.84,0
PAYMENT,2000.0,0.0,0.0,1064427.33,2380934.8,0
PAYMENT,845.0,0.0,0.0,7273279.7,11087190.62,0
PAYMENT,1000.0,0.0,0.0,4934086.15,10388904.22,0
PAYMENT,233500.0,0.0,0.0,90612.95,24395.36,1
PAYMENT,1000.0,0.0,0.0,872961.31,4984485.97,0
PAYMENT,1000.0,0.0,0.0,18582150.66,23768107.88,0
PAYMENT,1000.0,0.0,0.0,67222.2,476146.49,0
CUSTOM_WITHHOLDING_TAX,20.0,21331.0,0.0,38.0,910277.22,0
COMMISSIONING,200.0,24780.0,24059.92,0.0,0.0,0
PAYMENT,5000.0,31061.0,27569.26,0.0,0.0,0
PAYMENT,1000.0,101762.0,0.0,41404.0,1282962.39,0
PAYMENT,500.0,0.0,0.0,8284354.05,11889776.25,0
PAYMENT,1000.0,0.0,0.0,327250.0,3036551.46,0
PAYMENT,1500.0,5033.0,4784.95,0.0,0.0,0
PAYMENT,500.0,4784.95,0.0,288064.21,51843.53,0
PAYMENT,1000.0,381879.0,370518.16,0.0,0.0,0
PAYMENT,1000.0,370518.16,0.0,6599424.12,13688613.94,0
PAYMENT,111.0,627.0,52130.3,145396.0,1318005.5,0
PAYMENT,700.0,36140.0,0.0,797221.98,2402597.58,0
PAYMENT,1000.0,1072.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,495296.0,216327.12,7883.14,502113.43,0
COMMISSIONING,44.4,271646.0,0.0,10119.47,238938.46,0
PAYMENT,1000.0,7157.0,0.0,1523582.38,4310701.91,0
PAYMENT,1000.0,470996.0,758858.91,1576675.12,4893599.98,0
PAYMENT,500.0,380.0,0.0,5966.04,3058399.05,0
PAYMENT,1000.0,467.0,0.0,0.0,0.0,0
PAYMENT,1000.0,40400.0,38290.48,0.0,0.0,0
PAYMENT,2000.0,11884.0,10468.18,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,27.5,19950.0,16815.29,0.0,0.0,0
COMMISSIONING,275.0,16815.29,0.0,0.0,0.0,0
PAYMENT,1000.0,6747.0,0.0,128891.0,1096437.03,0
PAYMENT,2000.0,10949.0,7858.37,0.0,0.0,0
PAYMENT,1000.0,163686.15,162166.36,0.0,0.0,0
PAYMENT,1000.0,162166.36,0.0,6081909.29,10206620.58,0
PAYMENT,135.0,0.0,0.0,2023127.19,3089439.33,0
PAYMENT,1500.0,0.0,0.0,1152755.93,2175372.0,0
PAYMENT,500.0,0.0,0.0,822769.25,4592962.92,0
PAYMENT,2000.0,0.0,0.0,627828.35,3614408.95,0
CUSTOM_WITHHOLDING_TAX,17.5,0.0,0.0,729088.03,1454807.63,0
COMMISSIONING,175.0,10336.0,0.0,70016.0,0.0,0
PAYMENT,500.0,25086.0,48296.52,1134508.74,4327929.06,0
PAYMENT,1000.0,56202.0,0.0,0.0,5812262.37,0
PAYMENT,500.0,25741.0,20754.04,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,22.5,2347.0,0.0,99729.44,5254.44,0
COMMISSIONING,44.4,0.0,0.0,0.0,0.0,0
PAYMENT,450.0,12148.0,0.0,0.0,0.0,0
PAYMENT,500.0,31228.0,202469.31,0.0,61778.84,0
PAYMENT,500.0,3261.0,1802.04,0.0,0.0,0
PAYMENT,5000.0,1802.04,29576.18,222215.17,14639.3,0
PAYMENT,500.0,29576.18,45696.82,53870.0,2325850.99,0
PAYMENT,95000.0,45696.82,357476.22,968280.03,172707.34,1
PAYMENT,500.0,357476.22,468965.87,179106.04,0.0,0
PAYMENT,1000.0,468965.87,592320.07,253913.33,117014.68,0
PAYMENT,1000.0,592320.07,1173947.17,1367917.17,3719715.07,0
CUSTOM_WITHHOLDING_TAX,4.44,1173947.17,1593826.4,483919.0,0.0,0
COMMISSIONING,44.4,1593826.4,1710960.52,1422775.96,2511051.14,0
PAYMENT,500.0,1710960.52,1918483.62,219783.35,0.0,0
PAYMENT,500.0,1918483.62,2279879.81,8734481.63,11889776.25,0
PAYMENT,1000.0,2279879.81,2377854.5,563689.92,1488576.94,0
PAYMENT,500.0,2377854.5,2717112.63,375608.55,36350.43,0
PAYMENT,1000.0,2717112.63,2782075.95,221398.08,1602681.63,0
PAYMENT,1000.0,2782075.95,3164845.64,570100.76,207790.0,0
PAYMENT,1000.0,3164845.64,3424922.41,707273.75,2455385.38,0
PAYMENT,200.0,3424922.41,3535894.45,1249269.74,1396863.34,0
PAYMENT,500.0,3535894.45,3671885.19,2827933.92,3373302.83,0
PAYMENT,250.0,3671885.19,3697560.03,1379880.06,2234231.7,0
PAYMENT,10000.0,3697560.03,3724380.5,110867.44,84046.97,0
PAYMENT,20000.0,3724380.5,3800967.76,801177.78,473335.32,0
PAYMENT,1000.0,3800967.76,3949471.32,402837.92,116168.96,0
PAYMENT,1000.0,3949471.32,3974472.35,95683.63,0.0,0
PAYMENT,1500.0,3974472.35,4153270.57,267067.0,388285.06,0
PAYMENT,20000.0,4153270.57,4278653.23,465274.91,731077.5,0
CUSTOM_WITHHOLDING_TAX,2.22,4278653.23,4513401.24,294841.02,53928.75,0
CUSTOM_WITHHOLDING_TAX,2.22,4513401.24,4556739.48,127666.96,61842.44,0
CUSTOM_WITHHOLDING_TAX,2.22,4556739.48,4579815.96,1874189.14,2058343.75,0
CUSTOM_WITHHOLDING_TAX,8.88,4579815.96,4815656.92,392896.45,10862988.56,0
CUSTOM_WITHHOLDING_TAX,13.32,4815656.92,5102734.29,866574.84,1501855.54,0
CUSTOM_WITHHOLDING_TAX,4.0,5102734.29,5256227.36,246779.54,73427.85,0
CUSTOM_WITHHOLDING_TAX,4.0,5256227.36,5279007.36,117005.99,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,5279007.36,5413018.63,158406.63,24395.36,0
CUSTOM_WITHHOLDING_TAX,4.44,5413018.63,5613451.88,839145.22,1679841.2,0
CUSTOM_WITHHOLDING_TAX,95.0,5613451.88,5745379.77,1061002.63,1230912.07,0
CUSTOM_WITHHOLDING_TAX,27.5,5745379.77,5746346.91,148076.35,20917.86,0
CUSTOM_WITHHOLDING_TAX,4.44,5746346.91,5890650.48,185166.81,18833.31,0
CUSTOM_WITHHOLDING_TAX,8.0,5890650.48,5924421.94,104010.58,70239.12,0
CUSTOM_WITHHOLDING_TAX,20.0,5924421.94,5992609.63,151772.0,1144.26,0
CUSTOM_WITHHOLDING_TAX,10.0,5992609.63,6212873.97,706849.82,926737.45,0
CUSTOM_WITHHOLDING_TAX,17.5,6212873.97,6283784.0,272625.44,31266.23,0
CUSTOM_WITHHOLDING_TAX,300.0,6283784.0,6462334.35,327050.69,0.0,0
CUSTOM_WITHHOLDING_TAX,100.0,6462334.35,6660417.67,1215099.65,1266806.76,0
CUSTOM_WITHHOLDING_TAX,4.0,6660417.67,6813401.17,372517.11,0.0,0
CUSTOM_WITHHOLDING_TAX,27.5,6813401.17,6969293.38,174882.05,18414.01,0
CUSTOM_WITHHOLDING_TAX,4.44,6969293.38,6972919.4,21386.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,6972919.4,7039032.21,206302.34,140189.52,0
CUSTOM_WITHHOLDING_TAX,2.22,7039032.21,7267157.63,6265066.17,10388904.22,0
CUSTOM_WITHHOLDING_TAX,17.5,7267157.63,7372635.75,376197.8,48172.64,0
PAYMENT,600.0,7372635.75,7422274.27,67616.38,0.0,0
PAYMENT,500.0,7422274.27,7536949.19,160483.0,0.0,0
PAYMENT,500.0,7536949.19,7549952.42,36729.0,0.0,0
TRANSFER,23000.0,7549952.42,7847599.27,2245267.71,2755264.61,1
PAYMENT,175000.0,7847599.27,7873055.73,168203.46,1387726.04,1
PAYMENT,1000.0,7873055.73,7949973.17,145519.0,42002.57,0
PAYMENT,200.0,7949973.17,8092336.8,316035.9,312166.92,0
PAYMENT,1500.0,8092336.8,8490553.2,14076134.15,15639132.7,0
PAYMENT,1000.0,8490553.2,8538965.88,9782016.38,9680855.68,0
PAYMENT,1000.0,8538965.88,8697839.96,1305641.84,2511051.14,0
CUSTOM_WITHHOLDING_TAX,4.44,8697839.96,8922125.38,1349205.87,1357168.27,0
COMMISSIONING,44.4,8922125.38,9295571.15,1429348.64,0.0,0
PAYMENT,1000.0,9295571.15,9484891.66,509650.24,508591.09,0
PAYMENT,1000.0,9484891.66,9763323.19,9835468.45,9637803.63,0
CUSTOM_WITHHOLDING_TAX,4.44,9763323.19,9900635.77,306018.94,381487.88,0
COMMISSIONING,44.4,9900635.77,9968823.77,250727.0,0.0,0
PAYMENT,250.0,9968823.77,10011117.19,89659.74,0.0,0
PAYMENT,1000.0,10011117.19,10387213.15,1129029.44,579909.62,0
PAYMENT,65000.0,80784.0,0.0,0.0,868119.25,0
PAYMENT,1000.0,30366.0,28354.46,0.0,0.0,0
PAYMENT,1000.0,20610.0,3807.54,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.0,106502.0,29477.05,284113.1,253838.43,0
COMMISSIONING,40.0,79838.0,0.0,6250.68,857333.79,0
PAYMENT,900.0,42103.0,36182.77,0.0,0.0,0
PAYMENT,2400.0,36182.77,21799.62,414345.53,703316.17,0
PAYMENT,500.0,21799.62,0.0,2593880.4,6385532.2,0
PAYMENT,400.0,0.0,0.0,2119533.8,2349962.91,0
PAYMENT,1000.0,0.0,0.0,484124.66,3060592.01,0
